80 -82.5 2.5
77.5 -82.5 5
77.5 -77.5 5
80 -77.5 2.5

80 -82.5 2.5
82.5 -82.5 5
82.5 -77.5 5
80 -77.5 2.5

80 -82.5 2.5
82.5 -82.5 2.5
82.5 -77.5 2.5
80 -77.5 2.5

80 -82.5 2.5
82.5 -82.5 0
82.5 -77.5 0
80 -77.5 2.5

80 -82.5 2.5
77.5 -82.5 0
77.5 -77.5 0
80 -77.5 2.5

80 -82.5 2.5
77.5 -82.5 5
77.5 -77.5 5
80 -77.5 2.5

