38.5975 23.3716 5
31.4041 16.425 10
17.511 30.8118 10
24.7044 37.7584 5

38.5975 23.3716 5
45.7909 30.3182 10
31.8978 44.7049 10
24.7044 37.7584 5

38.5975 23.3716 5
45.7909 30.3182 5
31.8978 44.7049 5
24.7044 37.7584 5

38.5975 23.3716 5
45.7909 30.3182 0
31.8978 44.7049 0
24.7044 37.7584 5

38.5975 23.3716 5
31.4041 16.425 0
17.511 30.8118 0
24.7044 37.7584 5

38.5975 23.3716 5
31.4041 16.425 10
17.511 30.8118 10
24.7044 37.7584 5

