67.0711 52.9289 5
60 45.8579 10
45.8579 60 10
52.9289 67.0711 5

67.0711 52.9289 5
74.1421 60 10
60 74.1421 10
52.9289 67.0711 5

67.0711 52.9289 5
74.1421 60 5
60 74.1421 5
52.9289 67.0711 5

67.0711 52.9289 5
74.1421 60 0
60 74.1421 0
52.9289 67.0711 5

67.0711 52.9289 5
60 45.8579 0
45.8579 60 0
52.9289 67.0711 5

67.0711 52.9289 5
60 45.8579 10
45.8579 60 10
52.9289 67.0711 5

